,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
70,利尔转债!,128046,2018-11-09,利尔化学,2258,石油天然气化工,106.5,2.40%,-1.62%,14.73,1.73%,12,1.30%,18.62,3.34,-20.90%,79.11,34.60%,转股中,5.43年,3.43年,11.00%,8.70%,8.5,1.17%,0.72%,1.08%,-0.72%,-0.92%,86.96,86.96,10.35,97.31,9.40%,41%,28%,16%,0.45,-1.67,2.71,AA,5.10%,18
71,顾家转债,113518,2018-10-09,顾家家居,603816,其他,111,2.02%,0.39%,46.7,4.15%,19,1.60%,52.2,4.77,-10.50%,89.46,24.10%,转股中,5.34年,3.34年,5.50%,4.90%,11,0.73%,0.21%,0.63%,-1.91%,-2.12%,88.12,90.06,14.84,104.9,5.80%,39%,25%,16%,0.58,-0.97,2.19,AA,4.80%,10
72,机电转债,128045,2018-09-14,中航机电,2013,航空航天,111.71,1.77%,0.05%,7.29,3.11%,3.9,0.20%,7.66,3.06,-4.80%,95.17,17.40%,转股中,5.29年,3.29年,8.00%,7.60%,21,-0.30%,-0.64%,-0.37%,-2.20%,-2.39%,90.46,89.72,18.73,108.45,3.00%,55%,21%,16%,0.58,0.03,1.13,AAA,4.00%,15
73,岭南转债!,128044,2018-09-04,岭南股份,2717,城市公用设施,101.502,0.66%,0.37%,7.86,1.81%,6.6,1.00%,8.96,2.08,-12.30%,87.72,15.70%,转股中,5.26年,3.26年,8.20%,7.20%,6.6,1.94%,1.51%,1.86%,0.60%,0.40%,88.19,87.77,14.76,102.53,-1.00%,65%,16%,16%,0.57,0.38,0.76,AA,4.90%,38
74,蓝盾转债!!,123015,2018-09-13,蓝盾股份,300297,计算机及应用,116.101,3.05%,3.80%,6.68,6.88%,13,11.20%,5.82,1.52,14.80%,114.78,1.20%,转股中,5.26年,3.26年,1.20%,1.40%,1,-0.47%,-0.93%,-0.56%,-3.25%,-3.45%,90.86,92.54,22.24,114.78,1.20%,37%,61%,16%,0.99,0.76,1.22,AA,4.00%,27
75,曙光转债!,113517,2018-08-23,中科曙光,603019,计算机及应用,121.53,3.69%,4.04%,41.1,9.60%,73,5.40%,36.53,6.34,12.50%,112.51,8.00%,转股中,5.24年,3.24年,3.00%,3.40%,11.2,-1.36%,-1.80%,-1.45%,-4.57%,-4.77%,89.82,90.9,31.21,122.11,-0.50%,52%,21%,16%,0.81,0.59,1.02,AA,4.40%,6
76,东音转债!,128043,2018-08-27,东音股份,2793,机械装备制造,157.8,3.14%,0.41%,17.65,3.76%,413,123%,11.13,2.75,58.60%,158.58,-0.50%,转股中,5.23年,3.23年,6.00%,9.50%,2.1,-5.90%,-6.37%,-5.99%,-11.40%,-11.60%,90.61,93.83,71.03,164.86,-4.30%,70%,<2%,17%,0.94,1.75,0.21,AA-,4.10%,41
77,苏农转债,113516,2018-08-20,苏农银行,603323,金融,114.07,2.40%,-0.95%,6.86,2.08%,8.9,0.60%,6.34,0.94,8.20%,108.2,5.40%,转股中,5.23年,无权,11.50%,12.40%,12.9,0.26%,-0.27%,0.15%,无权,无权,无权,93.21,27.89,121.1,-5.80%,48%,8%,18%,0.69,1.79,-0.29,AA+,4.30%,31
78,凯发转债!,123014,2018-08-21,凯发电气,300407,能源电力,105.119,1.86%,0.13%,7.57,3.27%,2.3,0.70%,8.15,2.28,-7.10%,92.88,13.20%,转股中,4.21年,2.21年,14.80%,13.80%,3.2,0.99%,0.56%,0.90%,-1.16%,-1.35%,90.76,88.82,17.22,106.05,-0.90%,64%,18%,18%,0.61,0.32,0.89,A+,5.20%,18
79,凯中转债!,128042,2018-09-03,凯中精密,2823,能源电力,100.502,0.19%,0.71%,10.84,1.98%,3.8,0.90%,13.25,3.14,-18.20%,81.81,22.80%,转股中,5.22年,3.22年,13.20%,10.80%,4.2,3.07%,2.46%,2.95%,0.97%,0.75%,87.92,91.02,10.72,101.74,-1.20%,66%,17%,17%,0.46,0.26,0.66,AA,5.10%,51
80,横河转债!,123013,2018-08-20,横河模具,300539,机械装备制造,109.29,1.67%,0.48%,9.85,2.82%,2.7,6.40%,9.26,4.24,6.40%,106.37,2.70%,转股中,5.21年,3.21年,1.80%,1.90%,0.4,1.27%,0.69%,1.15%,-1.29%,-1.55%,89.8,92.22,26.81,119.04,-8.20%,77%,<2%,17%,0.76,2.02,-0.36,A+,4.70%,29
81,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,112.5,2.19%,0.08%,9.98,2.99%,16,2.00%,9.38,2.42,6.40%,106.4,5.70%,转股中,5.21年,3.21年,11.30%,12.00%,7.5,0.14%,-0.32%,0.05%,-2.38%,-2.59%,89.67,90.6,26.44,117.04,-3.90%,66%,11%,16%,0.76,1.25,0.31,AA,4.50%,36
82,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,115.5,3.83%,-1.31%,7.22,3.14%,3.1,1.60%,6.47,1.09,11.60%,111.59,3.50%,转股中,5.19年,3.19年,4.20%,4.70%,1.7,-0.73%,-1.12%,-0.80%,-3.16%,-3.37%,89.71,89.03,33.12,122.15,-5.40%,40%,<2%,18%,0.8,1.59,0.09,AA-,4.50%,22
83,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,101.03,0.77%,0.57%,5.52,2.22%,2.3,1.10%,5.92,3.54,-6.80%,93.24,8.40%,转股中,4.19年,2.19年,10.10%,9.40%,2,2.42%,1.90%,2.31%,0.51%,0.32%,90.82,90.49,16.42,106.91,-5.50%,70%,12%,18%,0.6,1.28,-0.01,A+,5.20%,50
84,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,100.79,1.43%,0.01%,31,2.58%,8.5,1.50%,34.96,1.99,-11.30%,88.67,13.70%,转股中,5.18年,2.69年,17.10%,15.10%,5.6,3.09%,2.46%,2.96%,0.88%,0.64%,89.75,91.37,14.52,105.89,-4.80%,42%,12%,17%,0.56,1.02,0.14,AA-,5.10%,45
85,盛路转债!!,128041,2018-08-14,盛路通信,2446,通信互联网,144.969,6.97%,0.42%,10.02,7.40%,45,32.30%,6.88,1.72,45.60%,145.64,-0.50%,转股中,5.18年,3.18年,1.10%,1.60%,1,-4.37%,-4.87%,-4.47%,-9.54%,-9.73%,91.35,94.68,50.96,145.64,-0.50%,53%,<2%,16%,1,1.1,0.91,AA,4.00%,15
86,海澜转债!,110045,2018-07-31,海澜之家,600398,服装纺织,100.83,0.64%,-0.46%,9.24,0.54%,45,1.50%,12.4,4.13,-25.50%,74.52,35.30%,转股中,5.17年,3.17年,7.20%,5.40%,30,2.07%,1.63%,1.98%,0.59%,0.42%,88.41,88.71,6.96,95.67,5.40%,30%,24%,16%,0.33,-0.87,1.55,AA+,4.70%,41
87,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,131.98,3.11%,-0.24%,46.9,3.17%,52,10.90%,35.46,3.85,32.30%,132.26,-0.20%,转股中,5.17年,3.17年,3.60%,4.70%,3.6,-2.99%,-3.43%,-3.08%,-7.06%,-7.24%,90.33,91.65,47.51,139.16,-5.20%,51%,<2%,16%,0.91,1.83,0.07,AA-,4.20%,21
88,博世转债!,123010,2018-08-14,博世科,300422,城市公用设施,100.9,0.91%,0.80%,10.56,3.23%,38,8.90%,12.45,3.01,-15.20%,84.82,19.00%,转股中,5年54天,3年54天,11.40%,9.70%,4.3,2.32%,1.84%,2.23%,0.87%,0.64%,87.98,87.87,13.7,101.57,-0.70%,68%,18%,17%,0.53,0.17,0.89,AA-,5.20%,49
89,湖广转债!,127007,2018-08-01,湖北广电,665,传媒娱乐,109.88,2.04%,0.27%,8.25,3.38%,15,1.10%,7.92,0.84,4.20%,104.17,5.50%,转股中,5年47天,3年47天,23.60%,24.60%,13.3,0.67%,0.18%,0.57%,-1.65%,-1.88%,90.73,91.93,24.81,116.73,-5.90%,32%,9%,17%,0.68,1.78,-0.3,AA+,4.30%,35
90,广电转债!,110044,2018-07-24,广电网络,600831,传媒娱乐,152.33,6.83%,-1.55%,10.15,5.73%,170,135%,6.91,1.3,46.90%,146.89,3.70%,转股中,5年46天,3年46天,1.20%,1.70%,0.8,-5.71%,-6.13%,-5.80%,-10.90%,-11.00%,90.91,92.35,61.07,153.42,-0.70%,43%,<2%,17%,0.92,0.94,0.9,AA,4.20%,14
91,千禾转债!,113511,2018-07-10,千禾味业,603027,食品饮料,107.37,1.68%,0.55%,22.98,3.75%,6.2,1.60%,25.85,6.54,-11.10%,88.9,20.80%,转股中,5年39天,3年39天,4.70%,4.20%,3.6,1.04%,0.57%,0.95%,-1.10%,-1.31%,88.4,88.52,14.92,103.45,3.80%,57%,23%,16%,0.59,-0.63,1.85,AA-,5.00%,36
92,再升转债!,113510,2018-07-13,再升科技,603601,城市公用设施,102.32,1.16%,0.18%,9.54,3.36%,1.3,1.10%,11.32,4.52,-15.70%,84.28,21.40%,转股中,5年38天,1年38天,2.20%,1.90%,1.1,2.06%,1.57%,1.96%,-0.89%,-1.07%,94.51,86.69,15.29,101.97,0.30%,65%,19%,17%,0.4,0.11,0.68,AA-,5.50%,36
93,华通转债!,128040,2018-07-13,华通医药,2758,医药,105.901,1.44%,0.53%,10.4,3.28%,42,17.70%,11.45,3.97,-9.20%,90.83,16.60%,转股中,5年33天,3年33天,10.20%,9.30%,2.2,1.36%,0.88%,1.27%,-0.62%,-0.84%,88.71,88.87,17.68,106.55,-0.60%,76%,19%,18%,0.6,0.21,0.99,AA-,5.00%,64
94,三力转债!,128039,2018-06-29,三 力 士,2224,机械装备制造,120.976,5.84%,-2.83%,7.15,3.47%,198,42.40%,5.84,2.08,22.40%,122.43,-1.20%,转股中,5年27天,3年27天,8.00%,9.80%,3.9,-1.78%,-2.15%,-1.86%,-4.78%,-4.97%,90.2,89.56,40.64,130.2,-7.10%,37%,<2%,17%,0.87,2.16,-0.29,AA-,4.30%,24
95,新泉转债!,113509,2018-06-22,新泉股份,603179,汽车,101.38,0.86%,0.02%,14.79,2.00%,2.7,0.60%,18.89,2.77,-21.70%,78.3,29.50%,转股中,5年23天,3年23天,13.40%,10.50%,4.5,1.86%,1.44%,1.78%,0.68%,0.46%,88.29,86.7,10.7,97.41,4.10%,54%,24%,17%,0.44,-0.7,1.6,AA,5.10%,27
96,新凤转债!,113508,2018-05-16,新凤鸣,603225,服装纺织,101.4,0.80%,-0.01%,13.18,1.93%,8.4,0.40%,16.83,2.52,-21.70%,78.31,29.50%,转股中,4.96年,2.96年,13.70%,10.70%,21.5,2.21%,1.72%,2.11%,0.60%,0.39%,88.31,88.18,8.93,97.11,4.40%,55%,23%,16%,0.41,-0.78,1.62,AA,5.20%,33
97,天马转债!,113507,2018-05-07,天马科技,603668,农业,125.12,0.59%,0.55%,9.31,1.31%,2.8,1.90%,7.37,2.34,26.30%,126.32,-1.00%,转股中,4.93年,2.93年,4.00%,5.10%,1.2,-2.10%,-2.56%,-2.19%,-6.02%,-6.21%,90.84,92.06,42.16,134.21,-6.80%,53%,<2%,17%,0.88,2.1,-0.22,AA-,4.30%,19
98,金农转债!!,128036,2018-04-02,金新农,2548,农业,151.78,10.50%,-0.46%,14.6,10.00%,311,105%,9.62,3.07,51.80%,151.77,0.00%,转股中,4.83年,2.83年,3.30%,5.00%,2,-6.40%,-6.77%,-6.47%,-11.90%,-12.10%,92.04,92.11,59.66,151.77,0.00%,40%,<2%,17%,1,1,1,AA-,4.00%,45
99,利欧转债!!,128038,2018-04-19,利欧股份,2131,传媒娱乐,127.7,3.28%,0.48%,2.21,3.76%,88,36.60%,1.72,1.45,28.50%,128.49,-0.60%,转股中,4.86年,2.86年,1.30%,1.70%,1.9,-2.38%,-2.87%,-2.48%,-6.81%,-7.00%,91.81,94.36,34.13,128.49,-0.60%,80%,<2%,16%,1,1.13,0.88,AA,4.00%,46
100,岩土转债!,128037,2018-04-25,中化岩土,2542,建筑,95.88,0.68%,-0.30%,4.97,2.47%,4.8,0.80%,8.03,3.87,-38.10%,61.89,54.90%,转股中,4.84年,2.84年,6.70%,4.10%,6,3.48%,2.97%,3.37%,2.53%,2.30%,87.56,86.69,3.53,90.22,6.30%,54%,29%,16%,0.15,-1.19,1.53,AA,5.70%,71
101,敖东转债!,127006,2018-05-11,吉林敖东,623,金融,103.53,2.10%,-1.08%,17.02,2.41%,10,0.40%,20.82,1.14,-18.30%,81.75,26.60%,转股中,4.84年,2.84年,12.20%,10.00%,24.1,0.97%,0.64%,0.90%,-0.48%,-0.61%,89.3,87.55,10.69,98.24,5.40%,31%,23%,16%,0.43,-0.79,1.67,AA+,4.60%,45
102,长证转债!,127005,2018-04-11,长江证券,783,金融,117,3.54%,-0.38%,8.17,4.48%,197,3.40%,7.45,1.57,9.70%,109.66,6.70%,转股中,4.84年,无权,11.10%,12.10%,50,-1.35%,-1.71%,-1.42%,无权,无权,无权,91.06,29.43,120.49,-2.90%,32%,14%,18%,0.71,1.34,0.13,AAA,4.00%,33
103,星源转债!,123009,2018-04-10,星源材质,300568,汽车,108.67,1.01%,0.48%,26.4,2.29%,3,0.60%,27.49,3.5,-4.00%,96.03,13.20%,转股中,4.82年,2.82年,9.50%,9.10%,4.8,0.31%,-0.08%,0.23%,-1.77%,-1.97%,89.94,88.75,19.74,108.49,0.20%,63%,19%,17%,0.65,0.28,1.02,AA,4.70%,14
104,杭电转债!,113505,2018-03-27,杭电股份,603618,能源电力,101.9,1.67%,0.92%,6.25,5.04%,3.2,0.40%,7.29,2.38,-14.30%,85.73,18.90%,转股中,4.82年,2.82年,18.10%,15.50%,7.8,2.17%,1.67%,2.07%,0.46%,0.24%,89.47,89.66,12.09,101.75,0.10%,42%,18%,16%,0.51,0.1,0.93,AA,5.00%,45
105,艾华转债!,113504,2018-03-23,艾华集团,603989,电子,105,0.52%,0.52%,18.44,2.05%,0.5,0.10%,21.73,4.34,-15.10%,84.86,23.70%,转股中,4.81年,2.81年,9.60%,8.20%,6.9,1.15%,0.72%,1.06%,-0.55%,-0.77%,89.48,88.06,12.53,100.59,4.40%,40%,24%,16%,0.51,-0.7,1.73,AA,5.00%,13
106,玲珑转债!,113019,2018-03-22,玲珑轮胎,601966,汽车,108.15,1.07%,0.98%,16.71,4.70%,23,1.10%,18.84,2.32,-11.30%,88.69,21.90%,转股中,3.80年,1.80年,10.00%,8.80%,20,1.17%,0.55%,1.05%,-3.06%,-3.22%,93.21,95.55,9.33,104.88,3.10%,34%,24%,16%,0.44,-0.33,1.21,AA+,4.60%,18
107,大族转债!,128035,2018-03-05,大族激光,2008,电子,104.81,1.02%,-0.08%,38,4.11%,23,1.00%,52.5,7.03,-27.60%,72.38,44.80%,转股中,4.74年,2.74年,5.70%,4.10%,23,0.72%,0.39%,0.65%,0.00%,-0.32%,91.58,87.16,7.97,95.13,10.20%,39%,34%,16%,0.23,-1.73,2.3,AA+,4.80%,31
108,无锡转债!,110043,2018-03-14,无锡银行,600908,金融,106.8,1.22%,-0.11%,6.18,1.81%,15,0.50%,6.7,1.19,-7.80%,92.24,15.80%,转股中,4.72年,无权,26.30%,24.20%,30,-0.28%,-0.50%,-0.33%,无权,无权,无权,86.33,18.6,104.94,1.80%,46%,22%,18%,0.61,0.09,1.14,AA+,4.40%,58
109,江银转债!,128034,2018-02-14,江阴银行,2807,金融,111.99,1.26%,-0.09%,5.08,1.60%,12,0.60%,4.68,0.8,8.50%,108.55,3.20%,转股中,4.71年,无权,15.90%,17.30%,17.6,-0.46%,-0.84%,-0.54%,无权,无权,无权,90.28,28.23,118.5,-5.50%,50%,9%,18%,0.73,1.78,-0.21,AA+,4.30%,59
110,常熟转债!!,113018,2018-02-06,常熟银行,601128,金融,132.12,2.26%,0.55%,7.67,2.82%,101,14.10%,5.76,1,33.20%,133.16,-0.80%,转股中,4.69年,无权,2.80%,3.80%,5.4,-3.96%,-4.31%,-4.03%,无权,无权,无权,91.44,41.72,133.16,-0.80%,42%,<2%,18%,1,1.17,0.84,AA+,4.00%,26
111,道氏转债!,123007,2018-01-26,道氏技术,300409,建筑,112.423,3.26%,-0.45%,15.28,3.95%,1.5,0.40%,15.2,3.02,0.50%,100.53,11.80%,转股中,4.63年,2.63年,4.30%,4.40%,3,-0.08%,-0.56%,-0.18%,-2.94%,-3.17%,91.08,90.87,21.08,111.95,0.40%,77%,17%,16%,0.71,0.21,1.21,AA-,4.70%,17
112,迪龙转债!,128033,2018-01-29,雪迪龙,2658,城市公用设施,100.189,1.35%,0.18%,7.75,3.06%,4.3,0.80%,9.03,2.74,-14.20%,85.83,16.70%,转股中,4.63年,2.63年,11.10%,9.50%,5.2,2.14%,1.71%,2.05%,1.02%,0.80%,90.01,88.37,13.27,101.64,-1.40%,38%,16%,17%,0.5,0.49,0.52,AA,5.00%,58
113,吉视转债!,113017,2018-01-15,吉视传媒,601929,传媒娱乐,101.66,2.00%,-0.57%,2.46,3.36%,9.8,0.60%,2.96,1.39,-16.90%,83.11,22.30%,转股中,4.63年,2.63年,20.40%,16.90%,15.6,1.81%,1.38%,1.72%,0.49%,0.28%,91.03,90.01,10.35,100.36,1.30%,28%,18%,16%,0.42,0.01,0.84,AA+,4.60%,29
114,航电转债,110042,2018-01-15,中航电子,600372,航空航天,118.48,3.11%,-0.56%,15.3,3.66%,15,0.60%,14.23,3.51,7.50%,107.52,10.20%,转股中,4.62年,2.62年,8.90%,9.60%,24,-1.66%,-2.04%,-1.74%,-4.83%,-5.04%,92.67,91.92,25.61,117.53,0.80%,35%,18%,16%,0.7,0.56,0.84,AAA,4.00%,15
115,蒙电转债!,110041,2018-01-09,内蒙华电,600863,能源电力,112.23,0.99%,1.44%,2.96,3.86%,11,0.50%,2.92,1.49,1.40%,101.37,10.70%,转股中,4.61年,2.61年,10.90%,11.00%,18.7,-0.26%,-0.70%,-0.35%,-2.93%,-3.15%,92.8,92.88,20.46,113.34,-1.00%,22%,18%,16%,0.63,0.85,0.43,AAA,4.00%,21
116,双环转债!,128032,2018-01-25,双环传动,2472,机械装备制造,97.497,0.00%,0.26%,5.97,2.58%,6.8,0.70%,9.99,2.02,-40.20%,59.76,63.10%,转股中,4.62年,2.62年,24.40%,14.60%,10,2.86%,2.41%,2.77%,2.11%,1.87%,88.39,85.84,4.16,90,8.30%,54%,36%,16%,0.1,-1.53,1.8,AA,5.80%,26
117,天康转债!,128030,2018-01-29,天康生物,2100,农业,130,2.36%,4.10%,9.11,8.19%,54,6.30%,8.15,2.46,11.80%,111.78,16.30%,转股中,4.61年,2.61年,7.50%,8.40%,6.6,-3.08%,-3.56%,-3.18%,-7.99%,-8.19%,91.67,92.73,28.38,121.11,7.30%,33%,33%,16%,0.79,-0.9,2.54,AA,4.40%,14
118,太阳转债!,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,104,0.30%,0.41%,6.72,3.07%,11,0.90%,8.75,1.79,-23.20%,76.8,35.40%,转股中,3.61年,1.61年,6.90%,5.30%,12,1.14%,0.70%,1.05%,-1.38%,-1.54%,93.41,91.67,5.47,97.15,7.10%,37%,31%,16%,0.23,-1.14,1.64,AA+,4.80%,14
119,赣锋转债!,128028,2018-01-19,赣锋锂业,2460,有色金属,100.014,1.37%,-1.16%,23.91,2.84%,8.8,0.90%,42.58,7.05,-43.80%,56.15,78.10%,转股中,4.61年,2.61年,3.00%,1.70%,9.3,2.08%,1.67%,2.00%,0.91%,0.73%,87.67,84.84,4.12,88.96,12.40%,70%,44%,17%,0.08,-2.19,2.5,AA,5.80%,18
120,东财转债!,123006,2018-01-29,东方财富,300059,金融,138.588,5.07%,1.51%,16.04,6.58%,408,169%,11.36,3.45,41.20%,141.2,-1.80%,转股中,4.61年,2.61年,0.20%,0.30%,1.8,-4.85%,-5.24%,-4.93%,-10.30%,-10.50%,91.76,92.45,48.74,141.2,-1.80%,44%,<2%,17%,1,1.4,0.63,AA,4.00%,19
121,铁汉转债!,123004,2018-01-26,铁汉生态,300197,城市公用设施,103.5,1.45%,0.11%,3.71,2.49%,13,2.70%,3.99,1.47,-7.00%,92.98,11.30%,转股中,4.60年,2.60年,5.50%,5.10%,4.8,1.42%,0.99%,1.33%,-0.16%,-0.37%,90.73,89.46,15.6,105.06,-1.50%,68%,14%,15%,0.63,0.56,0.7,AA,4.70%,49
122,崇达转债,128027,2018-01-22,崇达技术,2815,电子,110.802,1.81%,0.83%,14.74,3.80%,10,1.20%,14.75,4.26,-0.10%,99.93,10.90%,转股中,4.60年,2.60年,6.20%,6.20%,7.6,0.00%,-0.43%,-0.09%,-2.53%,-2.75%,91.29,90.42,20.8,111.23,-0.40%,63%,18%,16%,0.69,0.44,0.95,AA,4.60%,10
123,泰晶转债!,113503,2018-01-02,泰晶科技,603738,电子,100,1.17%,0.71%,13.35,5.95%,1.2,0.60%,17.99,4.81,-25.80%,74.21,34.80%,转股中,4.60年,2.60年,10.10%,7.50%,2.2,2.73%,2.20%,2.62%,1.23%,0.98%,89.61,89.23,6.41,95.63,4.60%,62%,26%,16%,0.32,-0.82,1.47,AA,5.40%,35
124,众兴转债!,128026,2018-01-03,众兴菌业,2772,农业,95.8,0.68%,-0.16%,8.53,1.67%,13,1.50%,11.64,1.71,-26.70%,73.28,30.70%,转股中,4.59年,2.59年,29.30%,21.50%,9.2,3.31%,2.84%,3.22%,2.83%,2.58%,88.83,86.38,7.62,94,1.90%,34%,20%,16%,0.31,-0.38,1.01,AA-,5.70%,44
125,蓝思转债!,123003,2018-01-17,蓝思科技,300433,电子,99.119,0.63%,0.06%,7.16,3.47%,69,1.50%,10.46,2.56,-31.50%,68.45,44.80%,转股中,4.58年,2.58年,17.10%,11.70%,48,2.41%,1.97%,2.32%,1.44%,1.22%,90.7,89.35,4.7,94.04,5.40%,87%,28%,16%,0.2,-0.91,1.32,AA+,4.80%,41
126,特一转债!,128025,2017-12-28,特一药业,2728,医药,109.62,1.27%,1.00%,16.07,3.08%,2.5,0.70%,15.45,3.24,4.00%,104.01,5.40%,转股中,4.57年,2.57年,10.50%,10.90%,3.4,0.14%,-0.28%,0.05%,-2.25%,-2.46%,91.07,89.93,24.52,114.45,-4.20%,36%,13%,17%,0.74,1.27,0.25,AA-,4.70%,29
127,宁行转债,128024,2018-01-12,宁波银行,2142,金融,126.99,2.58%,-0.16%,21.91,3.06%,183,2.20%,18.01,1.34,21.70%,121.65,4.40%,转股中,4.57年,无权,5.80%,7.10%,66.8,-3.34%,-3.68%,-3.41%,无权,无权,无权,91.39,38.26,129.65,-2.00%,30%,15%,18%,0.79,1.24,0.38,AAA,4.00%,37
128,亚太转债!,128023,2017-12-26,亚太股份,2284,汽车,93.65,0.05%,0.10%,5.09,4.30%,13,1.30%,10.34,2.94,-50.80%,49.23,90.20%,转股中,4.57年,2.57年,26.60%,13.10%,10,4.24%,3.70%,4.13%,3.69%,3.43%,88.37,87.17,1.97,89.14,5.10%,37%,37%,17%,0.04,-0.95,1.02,AA,5.90%,42
129,众信转债!,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,101.2,1.18%,-0.22%,6.23,2.47%,8.6,1.20%,7.92,3.08,-21.30%,78.66,28.70%,转股中,4.56年,2.56年,12.70%,10.00%,7,1.94%,1.51%,1.86%,0.67%,0.45%,89.82,87.86,9.68,97.54,3.70%,57%,23%,17%,0.39,-0.62,1.42,AA,5.20%,10
130,兄弟转债!,128021,2017-12-27,兄弟科技,2562,医药,105,2.92%,-0.47%,4.8,4.35%,2.9,0.60%,5.35,2.25,-10.30%,89.72,17.00%,转股中,4.55年,2.55年,11.70%,10.50%,5.1,1.11%,0.68%,1.02%,-0.69%,-0.91%,90.66,89.19,14.33,103.52,1.40%,68%,18%,16%,0.56,-0.06,1.19,AA,4.90%,24
131,国祯转债!,123002,2017-12-25,国祯环保,300388,城市公用设施,117.99,3.14%,-1.97%,9.65,1.47%,3.5,0.60%,8.72,2.2,10.70%,110.67,6.60%,转股中,4.54年,2.54年,9.50%,10.60%,5.1,-1.50%,-1.91%,-1.58%,-4.92%,-5.12%,91.77,90.99,28.35,119.34,-1.10%,51%,12%,16%,0.79,0.76,0.83,AA,4.40%,12
132,生益转债!,110040,2017-12-11,生益科技,600183,电子,118.97,3.17%,4.74%,13.33,9.98%,37,1.80%,11.62,3.87,14.70%,114.72,3.70%,转股中,4.54年,无权,6.20%,7.10%,17.6,-1.68%,-2.09%,-1.76%,无权,无权,无权,91.8,31.04,122.85,-3.20%,46%,19%,16%,0.79,1.35,0.28,AA+,4.20%,13
133,水晶转债!,128020,2017-12-12,水晶光电,2273,电子,102.506,1.49%,0.31%,12.38,5.00%,11,0.90%,16,3.7,-22.60%,77.38,32.50%,转股中,4.52年,2.52年,11.00%,8.50%,11.8,1.93%,1.44%,1.83%,0.00%,-0.18%,89.37,88.76,7.62,96.38,6.40%,51%,28%,16%,0.36,-1.14,1.91,AA,5.30%,14
134,济川转债!,110038,2017-11-29,济川药业,600566,医药,108.9,0.18%,0.95%,33.8,2.61%,0.6,0.10%,40.04,5.56,-15.60%,84.42,29.00%,转股中,3.51年,1.51年,2.30%,1.90%,6.3,-0.03%,-0.49%,-0.12%,-4.10%,-4.27%,93.41,91.48,7.55,99.04,10.00%,36%,33%,15%,0.44,-1.66,2.68,AA,5.10%,17
135,嘉澳转债!,113502,2017-11-27,嘉澳环保,603822,城市公用设施,97.1,0.52%,-0.35%,25.24,2.31%,2.7,1.50%,45.27,4.65,-44.20%,55.75,74.20%,转股中,4.50年,2.50年,10.00%,5.60%,1.9,3.48%,2.93%,3.37%,2.41%,2.15%,87.95,86.2,3.4,89.6,8.40%,58%,39%,17%,0.07,-1.57,1.77,AA-,6.30%,49
136,久立转2!,128019,2017-12-01,久立特材,2318,石油天然气化工,107.8,1.70%,0.02%,7.27,2.97%,2.5,0.20%,7.92,2.19,-8.20%,91.79,17.40%,转股中,4.49年,2.49年,17.00%,15.60%,10.4,0.52%,0.09%,0.44%,-1.69%,-1.91%,90.96,89.54,16.21,105.75,1.90%,34%,21%,17%,0.58,-0.15,1.31,AA,4.80%,15
137,时达转债!,128018,2017-12-04,新时达,2527,机械装备制造,98.401,1.93%,-1.40%,6.23,1.14%,21,2.40%,7.45,1.86,-16.40%,83.62,17.70%,转股中,4.49年,2.49年,22.80%,19.00%,8.8,2.73%,2.27%,2.64%,1.86%,1.61%,90.68,89.13,11.11,100.24,-1.80%,35%,13%,16%,0.46,0.5,0.44,AA,5.10%,49
138,小康转债!,113016,2017-11-21,小康股份,601127,汽车,97.52,1.17%,-1.03%,13.66,0.37%,3.7,0.40%,17.2,3.3,-20.60%,79.42,22.80%,转股中,4.49年,2.49年,6.80%,5.40%,8.8,2.94%,2.47%,2.85%,2.21%,1.96%,90.35,88.59,9.14,97.73,-0.20%,40%,15%,16%,0.39,0.18,0.61,AA,5.20%,33
139,隆基转债!,113015,2017-11-20,隆基股份,601012,能源电力,127.99,3.11%,1.13%,23.47,4.96%,64,1.80%,18.76,3.19,25.10%,125.11,2.30%,转股中,4.48年,2.48年,3.30%,4.10%,28,-3.32%,-3.72%,-3.40%,-7.93%,-8.12%,92.64,92.27,39.57,131.84,-2.90%,48%,13%,16%,0.85,1.39,0.36,AA+,4.10%,14
