,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
69,光电转债,128047,2018-12-07,中航光电,2179,机械装备制造,117.601,0.43%,-0.51%,43.05,-0.12%,6.5,0.40%,40.26,5.25,6.90%,106.93,10.00%,转股中,5.48年,3.48年,3.80%,4.10%,13,-1.23%,-1.56%,-1.30%,-3.47%,-3.64%,90.2,89.65,27.67,117.32,0.20%,34%,17%,16%,0.75,0.45,1.05,AA+,3.90%,12
70,利尔转债!,128046,2018-11-09,利尔化学,2258,石油天然气化工,105.5,-0.94%,-0.01%,14.4,-2.24%,1.2,0.10%,18.62,3.34,-22.70%,77.34,36.40%,转股中,5.43年,3.43年,11.30%,8.70%,8.5,1.35%,0.89%,1.26%,-0.46%,-0.66%,87.44,87.68,9.18,96.86,8.90%,41%,29%,16%,0.42,-1.71,2.7,AA,4.90%,18
71,顾家转债,113518,2018-10-09,顾家家居,603816,其他,109,-1.80%,-0.20%,44.96,-3.73%,2.9,0.20%,52.2,4.77,-13.90%,86.13,26.60%,转股中,5.33年,3.33年,5.70%,4.90%,11,1.08%,0.56%,0.98%,-1.40%,-1.61%,88.67,90.9,12.57,103.47,5.30%,39%,24%,16%,0.54,-1.09,2.23,AA,4.70%,12
72,机电转债,128045,2018-09-14,中航机电,2013,航空航天,111.4,-0.28%,-0.72%,7.16,-1.78%,4.1,0.20%,7.66,3.06,-6.50%,93.47,19.20%,转股中,5.29年,3.29年,8.10%,7.60%,21,-0.24%,-0.59%,-0.31%,-2.12%,-2.31%,91.33,91.01,16.91,107.92,3.20%,54%,20%,16%,0.56,-0.14,1.27,AAA,3.70%,16
73,岭南转债!,128044,2018-09-04,岭南股份,2717,城市公用设施,100.448,-1.04%,-0.12%,7.69,-2.16%,1.9,0.30%,8.96,2.08,-14.20%,85.83,17.00%,转股中,5.25年,3.25年,8.40%,7.20%,6.6,2.15%,1.71%,2.06%,0.92%,0.71%,88.8,88.67,13.24,101.91,-1.40%,65%,14%,16%,0.54,0.33,0.75,AA,4.70%,39
74,蓝盾转债!!,123015,2018-09-13,蓝盾股份,300297,计算机及应用,115.68,-0.36%,-1.41%,6.56,-1.80%,4.5,3.80%,5.82,1.52,12.70%,112.71,2.60%,转股中,5.25年,3.25年,1.20%,1.40%,1,-0.40%,-0.86%,-0.49%,-3.15%,-3.36%,92.3,94.77,17.95,112.72,2.60%,38%,37%,16%,0.99,0.46,1.5,AA,3.50%,27
75,曙光转债!,113517,2018-08-23,中科曙光,603019,计算机及应用,122,0.39%,-0.31%,41.14,0.10%,42,3.10%,36.53,6.34,12.60%,112.62,8.30%,转股中,5.23年,3.23年,3.00%,3.40%,11.2,-1.43%,-1.88%,-1.52%,-4.69%,-4.89%,91.02,92.74,30.05,122.79,-0.60%,53%,15%,16%,0.81,0.53,1.08,AA,4.00%,8
76,东音转债!,128043,2018-08-27,东音股份,2793,机械装备制造,154,-2.41%,-0.92%,17.02,-3.57%,104,31.90%,11.13,2.75,52.90%,152.92,0.70%,转股中,5.22年,3.22年,6.20%,9.40%,2.1,-5.46%,-5.94%,-5.55%,-10.80%,-11.00%,91.94,95.92,63.81,159.74,-3.60%,70%,<2%,17%,0.93,1.53,0.39,AA-,3.70%,42
77,苏农转债,113516,2018-08-20,苏农银行,603323,金融,113.94,-0.11%,-0.39%,6.81,-0.73%,6.7,0.50%,6.34,0.94,7.40%,107.41,6.10%,转股中,5.22年,无权,11.60%,12.40%,12.9,0.28%,-0.25%,0.18%,无权,无权,无权,94.77,26.4,121.17,-6.00%,48%,8%,18%,0.69,1.69,-0.22,AA+,4.00%,31
78,凯发转债!,123014,2018-08-21,凯发电气,300407,能源电力,105.123,0.00%,0.82%,7.67,1.32%,1.4,0.40%,8.15,2.28,-5.90%,94.11,11.70%,转股中,4.20年,2.20年,14.60%,13.80%,3.2,0.99%,0.56%,0.90%,-1.17%,-1.35%,91.51,90.09,17.28,107.37,-2.10%,64%,17%,18%,0.62,0.52,0.73,A+,4.80%,18
79,凯中转债!,128042,2018-09-03,凯中精密,2823,能源电力,99.9,-0.60%,0.07%,10.71,-1.20%,1.7,0.40%,13.25,3.14,-19.20%,80.83,23.60%,转股中,5.21年,3.21年,13.30%,10.80%,4.2,3.19%,2.58%,3.07%,1.15%,0.93%,88.48,91.9,9.86,101.76,-1.80%,66%,15%,17%,0.44,0.25,0.63,AA,4.90%,52
80,横河转债!,123013,2018-08-20,横河模具,300539,机械装备制造,109.6,0.28%,-0.05%,9.88,0.30%,1.8,4.40%,9.26,4.24,6.70%,106.7,2.70%,转股中,5.20年,3.20年,1.70%,1.90%,0.4,1.21%,0.64%,1.10%,-1.38%,-1.64%,90.94,94,25.98,119.98,-8.70%,77%,<2%,17%,0.76,2.02,-0.35,A+,4.30%,34
81,高能转债,113515,2018-08-27,高能环境,603588,城市公用设施,112,-0.44%,0.75%,10.02,0.40%,4.3,0.50%,9.38,2.42,6.80%,106.82,4.80%,转股中,5.20年,3.20年,11.30%,12.00%,7.5,0.23%,-0.24%,0.13%,-2.26%,-2.47%,90.81,92.35,25.65,118,-5.10%,67%,9%,16%,0.76,1.41,0.17,AA,4.10%,36
82,万顺转债,123012,2018-08-29,万顺股份,300057,造纸包装印刷,113.33,-1.88%,0.16%,7.06,-2.22%,1.3,0.60%,6.47,1.09,9.10%,109.12,3.90%,转股中,5.18年,3.18年,4.30%,4.70%,1.7,-0.36%,-0.75%,-0.43%,-2.61%,-2.82%,90.66,90.47,30.16,120.63,-6.10%,41%,<2%,18%,0.78,1.6,0.03,AA-,4.20%,23
83,威帝转债,113514,2018-08-13,威帝股份,603023,汽车,101.24,0.21%,-0.10%,5.53,0.18%,2.3,1.10%,5.92,3.54,-6.60%,93.41,8.40%,转股中,4.18年,2.18年,10.00%,9.40%,2,2.37%,1.85%,2.26%,0.43%,0.24%,91.47,91.61,15.94,107.56,-5.90%,70%,10%,18%,0.61,1.26,0.01,A+,4.90%,49
84,德尔转债,123011,2018-08-14,德尔股份,300473,汽车,100.765,-0.02%,-0.03%,30.97,-0.10%,5.1,0.90%,34.96,1.99,-11.40%,88.59,13.70%,转股中,5.18年,2.68年,17.10%,15.10%,5.6,3.10%,2.47%,2.97%,0.89%,0.66%,90.43,92.61,13.94,106.55,-5.40%,42%,10%,17%,0.56,1.01,0.14,AA-,4.80%,44
85,盛路转债!!,128041,2018-08-14,盛路通信,2446,通信互联网,147.8,1.95%,-0.16%,10.2,1.80%,23,16.80%,6.88,1.72,48.30%,148.26,-0.30%,转股中,5.18年,3.18年,1.00%,1.50%,0.9,-4.74%,-5.23%,-4.84%,-10.10%,-10.10%,92.84,97.04,51.22,148.26,-0.30%,53%,<2%,16%,1,1.06,0.94,AA,3.50%,16
86,海澜转债!,110045,2018-07-31,海澜之家,600398,服装纺织,100.78,-0.05%,-0.64%,9.03,-2.27%,6.2,0.20%,12.4,4.13,-27.20%,72.82,38.40%,转股中,5.17年,3.17年,7.40%,5.40%,30,2.08%,1.64%,1.99%,0.61%,0.44%,88.79,89.28,6.03,95.31,5.70%,30%,24%,16%,0.31,-1.01,1.66,AA+,4.50%,42
87,安井转债,113513,2018-07-31,安井食品,603345,食品饮料,129.23,-2.08%,0.51%,46.08,-1.75%,25,5.40%,35.46,3.85,29.90%,129.95,-0.60%,转股中,5年59天,3年59天,3.50%,4.50%,3.5,-2.59%,-3.03%,-2.68%,-6.48%,-6.66%,91.6,93.62,43.91,137.53,-6.00%,51%,<2%,16%,0.9,1.93,-0.03,AA-,3.80%,22
88,博世转债!,123010,2018-08-14,博世科,300422,城市公用设施,99.715,-1.17%,0.31%,10.38,-1.70%,2.7,0.60%,12.45,3.01,-16.60%,83.37,19.60%,转股中,5年52天,3年52天,11.60%,9.70%,4.3,2.57%,2.08%,2.47%,1.23%,1.00%,88.56,88.76,12.47,101.23,-1.50%,68%,16%,17%,0.51,0.19,0.83,AA-,5.00%,49
89,湖广转债!,127007,2018-08-01,湖北广电,665,传媒娱乐,108.728,-1.05%,0.40%,8.17,-0.97%,8.4,0.60%,7.92,0.84,3.20%,103.16,5.40%,转股中,5年45天,3年45天,23.80%,24.60%,13.3,0.88%,0.39%,0.78%,-1.33%,-1.57%,91.68,93.4,23.21,116.62,-6.80%,32%,7%,17%,0.67,1.84,-0.37,AA+,4.00%,35
90,广电转债!,110044,2018-07-24,广电网络,600831,传媒娱乐,158.16,3.83%,-1.72%,10.38,2.27%,171,133%,6.91,1.3,50.20%,150.22,5.30%,转股中,5年44天,3年44天,1.20%,1.70%,0.8,-6.42%,-6.83%,-6.50%,-11.90%,-12.00%,92.29,94.52,62.31,156.83,0.80%,44%,17%,17%,0.93,0.6,1.24,AA,3.70%,14
91,千禾转债!,113511,2018-07-10,千禾味业,603027,食品饮料,107.92,0.51%,2.05%,23.9,4.00%,7.7,2.00%,25.85,6.54,-7.50%,92.46,16.70%,转股中,5年37天,3年37天,4.60%,4.20%,3.6,0.94%,0.47%,0.85%,-1.25%,-1.46%,89.62,90.4,16.36,106.76,1.10%,57%,21%,16%,0.64,-0.22,1.51,AA-,4.60%,38
92,再升转债!,113510,2018-07-13,再升科技,603601,城市公用设施,102.42,0.10%,0.25%,9.62,0.84%,1.2,1.00%,11.32,4.52,-15.00%,84.98,20.50%,转股中,5年36天,1年36天,2.20%,1.90%,1.1,2.04%,1.55%,1.94%,-0.97%,-1.15%,94.81,87.7,14.97,102.67,-0.20%,65%,18%,17%,0.41,0.18,0.64,AA-,5.30%,38
93,华通转债!,128040,2018-07-13,华通医药,2758,医药,104.88,-0.96%,-0.38%,10.16,-2.31%,13,5.60%,11.45,3.97,-11.30%,88.73,18.20%,转股中,5年31天,3年31天,10.40%,9.20%,2.2,1.56%,1.07%,1.46%,-0.32%,-0.55%,89.42,89.95,15.8,105.75,-0.80%,77%,17%,18%,0.58,0.12,1.05,AA-,4.70%,66
94,三力转债!,128039,2018-06-29,三 力 士,2224,机械装备制造,124.9,3.24%,-0.78%,7.35,2.80%,289,70.20%,5.84,2.08,25.90%,125.86,-0.80%,转股中,5年25天,3年25天,6.50%,8.20%,3.3,-2.41%,-2.78%,-2.48%,-5.73%,-5.91%,91.54,91.61,42.08,133.68,-6.60%,38%,<2%,17%,0.88,2,-0.13,AA-,3.90%,25
95,新泉转债!,113509,2018-06-22,新泉股份,603179,汽车,101.24,-0.14%,-0.14%,14.69,-0.68%,2.2,0.50%,18.89,2.77,-22.20%,77.77,30.20%,转股中,5年21天,3年21天,13.50%,10.50%,4.5,1.89%,1.47%,1.81%,0.72%,0.50%,88.72,87.35,10.16,97.51,3.80%,55%,23%,17%,0.41,-0.74,1.58,AA,5.00%,27
96,新凤转债!,113508,2018-05-16,新凤鸣,603225,服装纺织,100.75,-0.64%,0.08%,12.99,-1.44%,3.2,0.10%,16.83,2.52,-22.80%,77.18,30.50%,转股中,4.95年,2.95年,13.90%,10.70%,21.5,2.35%,1.86%,2.25%,0.81%,0.60%,88.74,88.85,8.15,97,3.90%,55%,22%,16%,0.39,-0.79,1.59,AA,5.00%,35
97,天马转债!,113507,2018-05-07,天马科技,603668,农业,127.8,2.14%,-1.01%,9.43,1.29%,2.8,1.90%,7.37,2.34,28.00%,127.95,-0.10%,转股中,4.92年,2.92年,3.90%,5.00%,1.2,-2.53%,-2.98%,-2.62%,-6.68%,-6.87%,92.06,94.01,42.1,136.1,-6.10%,53%,<2%,17%,0.88,1.89,-0.03,AA-,3.90%,19
98,金农转债!!,128036,2018-04-02,金新农,2548,农业,149.995,-1.18%,0.42%,14.49,-0.75%,231,80.80%,9.62,3.07,50.60%,150.62,-0.40%,转股中,4.82年,2.82年,3.10%,4.70%,1.9,-6.17%,-6.54%,-6.25%,-11.60%,-11.80%,93.38,94.25,56.38,150.62,-0.40%,41%,40%,17%,1,1.09,0.92,AA-,3.50%,45
99,利欧转债!!,128038,2018-04-19,利欧股份,2131,传媒娱乐,129.604,1.49%,-0.13%,2.24,1.36%,48,19.80%,1.72,1.45,30.20%,130.23,-0.50%,转股中,4.86年,2.86年,1.30%,1.60%,1.9,-2.69%,-3.17%,-2.78%,-7.28%,-7.46%,93.17,96.57,33.66,130.23,-0.50%,80%,<2%,16%,1,1.1,0.9,AA,3.50%,47
100,岩土转债!,128037,2018-04-25,中化岩土,2542,建筑,95.409,-0.49%,0.34%,4.92,-1.01%,2.9,0.50%,8.03,3.87,-38.70%,61.27,55.70%,转股中,4.84年,2.84年,6.70%,4.10%,6,3.59%,3.08%,3.48%,2.70%,2.48%,87.73,86.94,3.28,90.22,5.70%,54%,29%,16%,0.15,-1.14,1.45,AA,5.60%,71
101,敖东转债!,127006,2018-05-11,吉林敖东,623,金融,102.6,-0.90%,0.21%,16.73,-1.70%,1.2,0.00%,20.82,1.14,-19.60%,80.36,27.70%,转股中,4.83年,2.83年,12.40%,10.00%,24.1,1.16%,0.83%,1.09%,-0.17%,-0.31%,89.77,88.27,9.68,97.95,4.70%,31%,24%,16%,0.4,-0.74,1.57,AA+,4.40%,48
102,长证转债!,127005,2018-04-11,长江证券,783,金融,116.43,-0.49%,-1.96%,7.87,-3.67%,54,0.90%,7.45,1.57,5.60%,105.64,10.20%,转股中,4.83年,无权,11.50%,12.10%,50,-1.25%,-1.61%,-1.32%,无权,无权,无权,92.47,25.39,117.86,-1.20%,33%,13%,18%,0.67,0.87,0.49,AAA,3.70%,34
103,星源转债!,123009,2018-04-10,星源材质,300568,汽车,107.999,-0.62%,-2.25%,25.14,-4.77%,0.7,0.10%,27.49,3.5,-8.50%,91.45,18.10%,转股中,4.82年,2.82年,9.90%,9.10%,4.8,0.45%,0.05%,0.37%,-1.57%,-1.77%,90.47,89.57,16.32,105.89,2.00%,63%,17%,17%,0.6,-0.28,1.49,AA,4.50%,14
104,杭电转债!,113505,2018-03-27,杭电股份,603618,能源电力,100.72,-1.16%,0.52%,6.17,-1.28%,4.4,0.60%,7.29,2.38,-15.40%,84.64,19.00%,转股中,4.81年,2.81年,18.30%,15.50%,7.8,2.42%,1.92%,2.32%,0.86%,0.64%,90.04,90.55,11.1,101.66,-0.90%,42%,16%,16%,0.5,0.18,0.82,AA,4.80%,47
105,艾华转债!,113504,2018-03-23,艾华集团,603989,电子,104.29,-0.68%,-0.19%,18.11,-1.79%,2.1,0.30%,21.73,4.34,-16.70%,83.34,25.10%,转股中,4.80年,2.80年,9.80%,8.20%,6.9,1.29%,0.87%,1.21%,-0.32%,-0.54%,90,88.87,11.31,100.18,4.10%,40%,22%,16%,0.48,-0.78,1.78,AA,4.80%,14
106,玲珑转债!,113019,2018-03-22,玲珑轮胎,601966,汽车,108.66,0.47%,0.77%,17.15,2.63%,20,0.90%,18.84,2.32,-9.00%,91.03,19.40%,转股中,3.80年,1.80年,9.70%,8.80%,20,1.05%,0.42%,0.92%,-3.30%,-3.46%,93.7,96.5,10.11,106.61,1.90%,34%,22%,16%,0.47,-0.14,1.08,AA+,4.30%,19
107,大族转债!,128035,2018-03-05,大族激光,2008,电子,104.45,-0.34%,-0.48%,36.2,-4.74%,2.2,0.10%,52.5,7.03,-31.00%,68.95,51.50%,转股中,4.74年,2.74年,6.00%,4.10%,23,0.80%,0.46%,0.73%,0.12%,-0.20%,91.69,87.31,6.93,94.24,10.80%,39%,33%,16%,0.17,-1.89,2.37,AA+,4.70%,31
108,无锡转债!,110043,2018-03-14,无锡银行,600908,金融,106.7,-0.09%,-0.96%,6.07,-1.78%,14,0.40%,6.7,1.19,-9.40%,90.6,17.80%,转股中,4.72年,无权,26.70%,24.20%,30,-0.26%,-0.48%,-0.31%,无权,无权,无权,87.42,16.94,104.36,2.20%,46%,21%,18%,0.59,-0.13,1.32,AA+,4.10%,61
109,江银转债!,128034,2018-02-14,江阴银行,2807,金融,112.38,0.35%,-1.88%,4.97,-2.17%,17,0.80%,4.68,0.8,6.20%,106.2,5.80%,转股中,4.71年,无权,16.30%,17.30%,17.6,-0.54%,-0.91%,-0.61%,无权,无权,无权,91.64,25.51,117.16,-4.10%,50%,8%,18%,0.71,1.34,0.13,AA+,3.90%,61
110,常熟转债!!,113018,2018-02-06,常熟银行,601128,金融,128.83,-2.49%,-0.51%,7.44,-3.00%,30,4.50%,5.76,1,29.20%,129.17,-0.30%,转股中,4.69年,无权,2.70%,3.50%,5.1,-3.44%,-3.80%,-3.51%,无权,无权,无权,93.51,35.66,129.17,-0.30%,42%,<2%,18%,1,1.05,0.95,AA+,3.50%,26
111,道氏转债!,123007,2018-01-26,道氏技术,300409,建筑,109.46,-2.64%,-0.52%,14.55,-4.78%,1.8,0.50%,15.2,3.02,-4.30%,95.72,14.30%,转股中,4.63年,2.63年,4.60%,4.40%,3,0.51%,0.03%,0.41%,-2.00%,-2.24%,91.59,91.68,17.2,108.88,0.50%,78%,17%,16%,0.66,0.02,1.3,AA-,4.50%,17
112,迪龙转债!,128033,2018-01-29,雪迪龙,2658,城市公用设施,100.199,0.01%,-0.33%,7.7,-0.65%,2.8,0.50%,9.03,2.74,-14.70%,85.27,17.50%,转股中,4.62年,2.62年,11.20%,9.50%,5.2,2.14%,1.71%,2.05%,1.02%,0.80%,90.58,89.28,12.52,101.8,-1.60%,38%,15%,17%,0.49,0.41,0.58,AA,4.80%,61
113,吉视转债!,113017,2018-01-15,吉视传媒,601929,传媒娱乐,101.27,-0.38%,1.11%,2.5,1.63%,7.4,0.50%,2.96,1.39,-15.50%,84.46,19.90%,转股中,4.62年,2.62年,20.00%,16.90%,15.6,1.90%,1.47%,1.81%,0.63%,0.42%,91.64,90.99,10.6,101.59,-0.30%,29%,19%,16%,0.45,0.27,0.63,AA+,4.30%,30
114,航电转债,110042,2018-01-15,中航电子,600372,航空航天,117.16,-1.11%,-0.26%,14.99,-2.03%,16,0.60%,14.23,3.51,5.30%,105.34,11.20%,转股中,4.62年,2.62年,9.10%,9.60%,24,-1.42%,-1.81%,-1.50%,-4.45%,-4.67%,93.53,93.3,22.99,116.29,0.70%,35%,18%,16%,0.68,0.48,0.87,AAA,3.70%,16
115,蒙电转债!,110041,2018-01-09,内蒙华电,600863,能源电力,110.79,-1.28%,-0.13%,2.89,-2.36%,1.7,0.10%,2.92,1.49,-1.00%,98.97,11.90%,转股中,4.61年,2.61年,11.10%,11.00%,18.7,0.02%,-0.41%,-0.07%,-2.48%,-2.71%,93.56,94.12,18.08,112.19,-1.30%,23%,14%,16%,0.6,0.79,0.43,AAA,3.70%,21
116,双环转债!,128032,2018-01-25,双环传动,2472,机械装备制造,97.42,-0.08%,0.00%,5.92,-0.84%,1.3,0.10%,9.99,2.02,-40.70%,59.26,64.40%,转股中,4.62年,2.62年,24.60%,14.60%,10,2.88%,2.43%,2.79%,2.14%,1.90%,88.5,86,3.98,89.98,8.30%,54%,35%,16%,0.1,-1.54,1.8,AA,5.80%,26
117,天康转债!,128030,2018-01-29,天康生物,2100,农业,128.35,-1.27%,1.36%,9.12,0.11%,13,1.50%,8.15,2.46,11.90%,111.9,14.70%,转股中,4.61年,2.61年,7.50%,8.40%,6.6,-2.81%,-3.29%,-2.91%,-7.58%,-7.78%,92.66,94.36,27.38,121.74,5.40%,35%,28%,16%,0.79,-0.63,2.25,AA,4.00%,14
118,太阳转债!,128029,2018-01-16,太阳纸业,2078,造纸包装印刷,104.55,0.53%,-0.53%,6.72,0.00%,7.2,0.60%,8.75,1.79,-23.20%,76.8,36.10%,转股中,3.61年,1.61年,6.90%,5.30%,12,0.99%,0.55%,0.90%,-1.68%,-1.83%,93.61,92.06,5.32,97.37,7.40%,38%,30%,16%,0.23,-1.24,1.75,AA+,4.70%,14
119,赣锋转债!,128028,2018-01-19,赣锋锂业,2460,有色金属,100.119,0.10%,-0.08%,23.98,0.29%,2.9,0.30%,42.58,7.05,-43.70%,56.32,77.80%,转股中,4.61年,2.61年,2.90%,1.70%,9.3,2.06%,1.65%,1.97%,0.87%,0.69%,87.79,85.02,4.08,89.1,12.40%,70%,46%,17%,0.08,-2.19,2.52,AA,5.80%,18
120,铁汉转债!,123004,2018-01-26,铁汉生态,300197,城市公用设施,102.468,-1.00%,-0.43%,3.62,-2.43%,1.9,0.40%,3.99,1.47,-9.30%,90.73,12.90%,转股中,4.60年,2.60年,5.60%,5.10%,4.8,1.64%,1.22%,1.56%,0.21%,-0.01%,91.25,90.29,13.7,104,-1.50%,68%,13%,15%,0.59,0.44,0.74,AA,4.50%,49
121,崇达转债,128027,2018-01-22,崇达技术,2815,电子,110,-0.72%,1.64%,14.93,1.29%,4.6,0.60%,14.75,4.26,1.20%,101.22,8.70%,转股中,4.59年,2.59年,6.10%,6.20%,7.6,0.16%,-0.27%,0.07%,-2.27%,-2.50%,92.24,91.95,20.81,112.77,-2.50%,63%,16%,16%,0.71,0.79,0.64,AA,4.20%,12
122,泰晶转债!,113503,2018-01-02,泰晶科技,603738,电子,99.59,-0.41%,0.68%,13.46,0.82%,1.2,0.60%,17.99,4.81,-25.20%,74.82,33.10%,转股中,4.59年,2.59年,10.10%,7.50%,2.2,2.83%,2.29%,2.72%,1.38%,1.14%,90.06,89.94,6.4,96.35,3.40%,63%,24%,16%,0.33,-0.67,1.34,AA,5.20%,35
123,众兴转债!,128026,2018-01-03,众兴菌业,2772,农业,95.928,0.13%,0.25%,8.63,1.17%,11,1.30%,11.64,1.71,-25.90%,74.14,29.40%,转股中,4.58年,2.58年,29.00%,21.50%,9.2,3.28%,2.81%,3.19%,2.79%,2.54%,89.33,87.16,7.52,94.68,1.30%,34%,20%,16%,0.33,-0.34,1,AA-,5.50%,47
124,蓝思转债!,123003,2018-01-17,蓝思科技,300433,电子,98.024,-1.10%,0.41%,6.85,-4.33%,5.4,0.10%,10.46,2.56,-34.50%,65.49,49.70%,转股中,4.57年,2.57年,17.80%,11.70%,48,2.66%,2.23%,2.58%,1.86%,1.63%,90.83,89.53,3.84,93.37,5.00%,87%,27%,16%,0.16,-0.89,1.22,AA+,4.80%,40
125,特一转债!,128025,2017-12-28,特一药业,2728,医药,110.39,0.70%,-0.15%,16.19,0.75%,1.2,0.30%,15.45,3.24,4.80%,104.79,5.30%,转股中,4.57年,2.57年,10.40%,10.90%,3.4,-0.02%,-0.44%,-0.10%,-2.51%,-2.71%,92.01,91.46,24.11,115.57,-4.50%,36%,10%,17%,0.74,1.25,0.29,AA-,4.30%,31
126,宁行转债,128024,2018-01-12,宁波银行,2142,金融,127.39,0.31%,0.56%,22.15,1.10%,136,1.70%,18.01,1.34,23.00%,122.99,3.60%,转股中,4.56年,无权,5.60%,6.90%,64.8,-3.41%,-3.76%,-3.48%,无权,无权,无权,93,38.23,131.23,-2.90%,31%,14%,18%,0.8,1.37,0.28,AAA,3.60%,40
127,亚太转债!,128023,2017-12-26,亚太股份,2284,汽车,93.356,-0.31%,0.25%,4.98,-2.16%,5.4,0.60%,10.34,2.94,-51.80%,48.16,93.80%,转股中,4.56年,2.56年,27.20%,13.10%,10,4.32%,3.77%,4.21%,3.81%,3.56%,88.41,87.22,1.93,89.14,4.70%,37%,36%,17%,0.03,-0.91,0.97,AA,5.90%,43
128,众信转债!,128022,2017-12-28,众信旅游,2707,旅游餐饮酒店,101.207,0.01%,-0.01%,6.23,0.00%,0.7,0.10%,7.92,3.08,-21.30%,78.66,28.70%,转股中,4.55年,2.55年,12.70%,10.00%,7,1.94%,1.51%,1.86%,0.67%,0.45%,90.3,88.62,9.34,97.96,3.30%,57%,23%,17%,0.39,-0.62,1.42,AA,5.00%,10
129,兄弟转债!,128021,2017-12-27,兄弟科技,2562,医药,104.217,-0.75%,0.29%,4.76,-0.83%,4.3,0.80%,5.35,2.25,-11.00%,88.97,17.10%,转股中,4.54年,2.54年,11.80%,10.50%,5.1,1.28%,0.85%,1.19%,-0.42%,-0.64%,91.26,90.17,13.39,103.56,0.60%,68%,18%,16%,0.55,-0.01,1.11,AA,4.60%,25
130,国祯转债!,123002,2017-12-25,国祯环保,300388,城市公用设施,116.5,-1.26%,1.93%,9.73,0.83%,0.9,0.20%,8.72,2.2,11.60%,111.58,4.40%,转股中,4.53年,2.53年,9.50%,10.60%,5.1,-1.22%,-1.63%,-1.30%,-4.48%,-4.68%,92.78,92.65,27.95,120.59,-3.40%,51%,14%,16%,0.8,1.17,0.46,AA,4.00%,12
131,生益转债!,110040,2017-12-11,生益科技,600183,电子,118.01,-0.81%,-0.82%,13.05,-2.10%,9.2,0.40%,11.62,3.87,12.30%,112.31,5.10%,转股中,4.53年,无权,6.40%,7.10%,17.6,-1.51%,-1.91%,-1.59%,无权,无权,无权,93.3,28.07,121.37,-2.80%,46%,10%,16%,0.78,1.14,0.44,AA+,3.80%,14
132,水晶转债!,128020,2017-12-12,水晶光电,2273,电子,101.1,-1.37%,0.13%,11.88,-4.04%,4.1,0.30%,16,3.7,-25.70%,74.25,36.20%,转股中,4.51年,2.51年,11.50%,8.50%,11.8,2.25%,1.76%,2.15%,0.52%,0.34%,89.51,88.98,6.23,95.2,6.20%,51%,26%,16%,0.31,-1.18,1.85,AA,5.20%,16
133,济川转债!,110038,2017-11-29,济川药业,600566,医药,108.67,-0.21%,0.22%,33.81,0.03%,1.3,0.20%,40.04,5.56,-15.60%,84.44,28.70%,转股中,3.50年,1.50年,2.30%,1.90%,6.3,0.03%,-0.43%,-0.06%,-3.99%,-4.16%,93.76,92.17,7.31,99.48,9.20%,36%,31%,15%,0.44,-1.62,2.63,AA,4.90%,17
134,嘉澳转债!,113502,2017-11-27,嘉澳环保,603822,城市公用设施,96.91,-0.20%,0.13%,25,-0.95%,1.3,0.70%,45.27,4.65,-44.80%,55.22,75.50%,转股中,4.49年,2.49年,10.10%,5.60%,1.9,3.53%,2.98%,3.42%,2.49%,2.23%,88.03,86.31,3.27,89.58,8.20%,58%,39%,17%,0.07,-1.55,1.74,AA-,6.30%,49
135,久立转2!,128019,2017-12-01,久立特材,2318,石油天然气化工,106.49,-1.22%,0.23%,7.14,-1.79%,12,1.10%,7.92,2.19,-9.80%,90.15,18.10%,转股中,4.49年,2.49年,17.30%,15.60%,10.4,0.80%,0.37%,0.71%,-1.24%,-1.46%,91.5,90.42,14.73,105.15,1.30%,34%,20%,17%,0.55,-0.12,1.23,AA,4.60%,19
136,时达转债!,128018,2017-12-04,新时达,2527,机械装备制造,98.128,-0.28%,-1.82%,5.89,-5.46%,4.6,0.50%,7.45,1.86,-20.90%,79.06,24.10%,转股中,4.48年,2.48年,24.10%,19.00%,8.8,2.80%,2.33%,2.71%,1.97%,1.72%,90.79,89.29,8.67,97.96,0.20%,35%,14%,16%,0.39,0.01,0.76,AA,5.00%,49
137,小康转债!,113016,2017-11-21,小康股份,601127,汽车,97.8,0.29%,-0.51%,13.58,-0.59%,2,0.20%,17.2,3.3,-21.00%,78.95,23.90%,转股中,4.48年,2.48年,6.90%,5.40%,8.8,2.88%,2.41%,2.79%,2.10%,1.85%,90.78,89.27,8.64,97.91,-0.10%,40%,16%,16%,0.38,0.06,0.71,AA,5.00%,34
138,隆基转债!,113015,2017-11-20,隆基股份,601012,能源电力,126.5,-1.16%,0.44%,23.27,-0.85%,43,1.20%,18.76,3.19,24.00%,124.04,2.00%,转股中,4.47年,2.47年,3.30%,4.10%,28,-3.07%,-3.47%,-3.15%,-7.53%,-7.73%,93.64,93.94,37.35,131.28,-3.60%,48%,<2%,16%,0.85,1.48,0.27,AA+,3.70%,16
